,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
1446,173042.26371276643,60000.0,1276,0,0,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1276.0,Y,Norm,Norm,FuseA,0,Fa,TA,BrkComm,Brk Cmn,NA,NA,0,CBlock,1,Mod,350.0,1.0,TA,Unf,TA,Attchd,1958.0,1276,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9571,Inside,68.0,Reg,0,20,RL,0.0,None,NA,0,6,Edwards,0,3,5,Y,0,CompShg,Gable,Abnorml,COD,0,Pave,5,1276.0,AllPub,0,1958,1958,2009
1447,103153.6410971817,60000.0,800,0,0,1,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,264.0,N,Norm,Norm,FuseA,0,Fa,Fa,AsbShng,AsbShng,NA,Po,1,BrkTil,1,Maj1,0.0,0.0,NA,NA,NA,NA,0.0,800,0,Grav,Fa,1Story,1,Fa,Lvl,Gtl,6120,Inside,51.0,Reg,0,30,RM,0.0,None,NA,0,1,BrkSide,0,3,2,N,0,CompShg,Gable,Normal,ConLw,0,Pave,4,264.0,AllPub,0,1936,1950,2009
1448,126684.18847240033,60000.0,438,0,0,1,1Fam,Fa,No,290.0,0.0,Rec,Unf,0.0,0.0,TA,0.0,N,Norm,Norm,FuseF,0,TA,TA,Wd Sdng,Wd Sdng,NA,NA,0,CBlock,1,Typ,246.0,1.0,TA,Unf,TA,Detchd,1930.0,438,0,GasA,TA,1Story,1,Fa,Bnk,Gtl,8400,Inside,60.0,Reg,0,30,RL,0.0,None,NA,0,1,SWISU,0,5,2,N,0,CompShg,Gable,Normal,WD,0,Pave,3,290.0,AllPub,0,1920,1950,2009
1449,147289.65292136135,58500.0,864,0,0,2,1Fam,Fa,No,203.0,0.0,Rec,Unf,1.0,0.0,TA,661.0,N,Norm,Norm,FuseF,96,Fa,TA,Stucco,Stucco,NA,NA,0,BrkTil,1,Typ,200.0,1.0,Fa,Unf,TA,Detchd,1938.0,864,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8212,Inside,45.0,Reg,0,30,RL,0.0,None,NA,0,6,Edwards,0,3,3,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,0,1914,1950,2010
1450,150148.97687096632,55993.0,1044,0,0,2,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,TA,540.0,N,Norm,Norm,FuseA,0,TA,Fa,Wd Sdng,Wd Sdng,NA,NA,0,CBlock,1,Typ,504.0,2.0,TA,Unf,TA,Basment,1952.0,1044,0,GasA,TA,1Story,1,Fa,Bnk,Mod,8712,Inside,66.0,Reg,0,20,C (all),0.0,None,Shed,54,6,IDOTRR,0,5,5,N,0,CompShg,Hip,Alloca,WD,0,Grvl,4,540.0,AllPub,0,1952,1952,2010
1451,95388.26229078334,55000.0,372,720,0,3,2fmCon,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,0.0,N,Norm,Norm,SBrkr,0,Fa,Fa,VinylSd,Wd Shng,NA,NA,0,Slab,2,Mod,0.0,0.0,NA,NA,NA,NA,0.0,1092,0,GasA,Fa,2Story,2,Fa,Lvl,Gtl,5600,Inside,70.0,Reg,0,190,RM,0.0,None,Othr,3500,7,IDOTRR,0,5,4,N,0,CompShg,Hip,Normal,WD,0,Pave,7,0.0,AllPub,0,1930,1950,2010
1452,104746.28465440508,55000.0,796,0,0,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,796.0,N,Norm,Norm,SBrkr,100,TA,TA,AsbShng,AsbShng,MnPrv,NA,0,BrkTil,1,Typ,0.0,0.0,NA,NA,NA,NA,0.0,796,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,3636,Inside,40.0,Reg,0,30,RM,0.0,None,NA,0,1,IDOTRR,0,4,4,N,0,CompShg,Gable,Normal,WD,0,Pave,5,796.0,AllPub,0,1922,1950,2008
1453,103506.54561456325,52500.0,693,0,0,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,693.0,N,Feedr,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,NA,NA,0,CBlock,1,Typ,0.0,0.0,NA,NA,NA,NA,0.0,693,0,Grav,Fa,1Story,1,Fa,Bnk,Mod,4118,Corner,153.0,IR1,0,30,RM,0.0,None,NA,0,3,OldTown,20,4,4,N,0,CompShg,Gable,Normal,WD,0,Pave,4,693.0,AllPub,0,1941,1950,2006
1454,94707.60986067836,52000.0,729,0,0,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,270.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,CBlock,1,Maj2,0.0,0.0,NA,NA,NA,NA,0.0,729,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,4130,Inside,56.0,IR1,0,30,RL,0.0,None,NA,0,7,BrkSide,0,6,3,N,0,CompShg,Gable,Normal,WD,0,Pave,5,270.0,AllPub,0,1935,2003,2008
1455,156231.83322487836,40000.0,649,668,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,649.0,N,Feedr,Norm,SBrkr,172,Fa,TA,BrkFace,BrkFace,MnPrv,NA,0,BrkTil,1,Typ,250.0,1.0,Fa,Unf,TA,Detchd,1920.0,1317,0,GasA,TA,2Story,1,TA,Lvl,Gtl,8500,Inside,50.0,Reg,0,70,C (all),0.0,None,NA,0,7,IDOTRR,54,4,4,N,0,CompShg,Gambrel,Normal,WD,0,Pave,6,649.0,AllPub,0,1920,1950,2008
1456,82362.73305547013,39300.0,334,0,0,1,1Fam,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,0.0,N,Norm,Norm,FuseF,0,Fa,Fa,VinylSd,VinylSd,NA,NA,0,Slab,1,Typ,0.0,0.0,NA,NA,NA,NA,0.0,334,0,GasA,Fa,1Story,1,Fa,Low,Mod,5000,Inside,50.0,Reg,0,20,RL,0.0,None,NA,0,1,BrkSide,0,3,1,N,0,CompShg,Gable,Normal,WD,0,Pave,2,0.0,AllPub,0,1946,1950,2007
1457,114078.39289833981,37900.0,600,368,0,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,600.0,N,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,NA,0,BrkTil,1,Typ,0.0,0.0,NA,NA,NA,NA,0.0,968,0,Grav,Fa,1.5Fin,1,TA,Lvl,Gtl,5925,Inside,50.0,Reg,0,50,RM,0.0,None,NA,0,5,OldTown,0,6,3,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,6,600.0,AllPub,0,1910,1950,2009
1458,134623.1674434073,35311.0,480,0,0,1,1Fam,TA,Av,50.0,0.0,BLQ,Unf,1.0,0.0,TA,430.0,N,Norm,Norm,FuseA,0,TA,TA,AsbShng,AsbShng,NA,NA,0,CBlock,0,Typ,308.0,1.0,TA,Unf,TA,Detchd,1958.0,480,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000,Inside,50.0,Reg,0,20,C (all),0.0,None,NA,0,10,IDOTRR,0,3,2,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,4,480.0,AllPub,0,1949,1950,2006
1459,126022.34286665876,34900.0,720,0,0,2,1Fam,TA,No,495.0,0.0,Rec,Unf,0.0,0.0,TA,225.0,N,Norm,Norm,FuseA,115,TA,TA,Wd Sdng,Wd Sdng,GdWo,NA,0,CBlock,1,Typ,0.0,0.0,NA,NA,NA,NA,0.0,720,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7879,Inside,60.0,Reg,0,30,C (all),0.0,None,NA,0,11,IDOTRR,523,5,4,N,0,CompShg,Gable,Abnorml,WD,0,Pave,4,720.0,AllPub,0,1920,1950,2009
1460,172579.92434790073,,896,0,0,2,1Fam,TA,No,468.0,144.0,Rec,LwQ,0.0,0.0,TA,270.0,Y,Feedr,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,NA,0,CBlock,1,Typ,730.0,1.0,TA,Unf,TA,Attchd,1961.0,896,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11622,Inside,80.0,Reg,0,20,RH,0.0,None,NA,0,6,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,120,Pave,5,882.0,AllPub,140,1961,1961,2010
1461,169063.18242065972,,1329,0,0,3,1Fam,TA,No,923.0,0.0,ALQ,Unf,0.0,0.0,TA,406.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,NA,NA,0,CBlock,1,Typ,312.0,1.0,TA,Unf,TA,Attchd,1958.0,1329,1,GasA,TA,1Story,1,Gd,Lvl,Gtl,14267,Corner,81.0,IR1,0,20,RL,108.0,BrkFace,Gar2,12500,6,NAmes,36,6,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1329.0,AllPub,393,1958,1958,2010
1462,199730.06263911675,,928,701,0,3,1Fam,TA,No,791.0,0.0,GLQ,Unf,0.0,0.0,Gd,137.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,PConc,2,Typ,482.0,2.0,TA,Fin,TA,Attchd,1997.0,1629,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,13830,Inside,74.0,IR1,0,60,RL,0.0,None,NA,0,3,Gilbert,34,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,928.0,AllPub,212,1997,1998,2010
1463,185826.47652343186,,926,678,0,3,1Fam,TA,No,602.0,0.0,GLQ,Unf,0.0,0.0,TA,324.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,470.0,2.0,TA,Fin,TA,Attchd,1998.0,1604,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9978,Inside,78.0,IR1,0,60,RL,20.0,BrkFace,NA,0,6,Gilbert,36,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,926.0,AllPub,360,1998,1998,2010
1464,162729.56678347307,,1280,0,0,2,TwnhsE,TA,No,263.0,0.0,ALQ,Unf,0.0,0.0,Gd,1017.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,NA,NA,0,PConc,2,Typ,506.0,2.0,TA,RFn,TA,Attchd,1992.0,1280,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,5005,Inside,43.0,IR1,0,120,RL,0.0,None,NA,0,1,StoneBr,82,5,8,Y,0,CompShg,Gable,Normal,WD,144,Pave,5,1280.0,AllPub,0,1992,1992,2010
1465,179467.3510717642,,763,892,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,763.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,TA,1,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,1993.0,1655,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,10000,Corner,75.0,IR1,0,60,RL,0.0,None,NA,0,4,Gilbert,84,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,763.0,AllPub,157,1993,1994,2010
1466,171420.91112853485,,1187,0,0,3,1Fam,TA,No,935.0,0.0,ALQ,Unf,1.0,0.0,Gd,233.0,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,NA,0,PConc,2,Typ,420.0,2.0,TA,Fin,TA,Attchd,1992.0,1187,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,7980,Inside,0.0,IR1,0,20,RL,0.0,None,Shed,500,3,Gilbert,21,7,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1168.0,AllPub,483,1992,2007,2010
1467,166504.59974267328,,789,676,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,789.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,393.0,2.0,TA,Fin,TA,Attchd,1998.0,1465,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,8402,Inside,63.0,IR1,0,60,RL,0.0,None,NA,0,5,Gilbert,75,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,789.0,AllPub,0,1998,1998,2010
1468,184706.97616218773,,1341,0,0,2,1Fam,TA,Gd,637.0,0.0,GLQ,Unf,1.0,0.0,Gd,663.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,Po,1,PConc,1,Typ,506.0,2.0,TA,Unf,TA,Attchd,1990.0,1341,1,GasA,Gd,1Story,1,Gd,Lvl,Gtl,10176,Inside,85.0,Reg,0,20,RL,0.0,None,NA,0,2,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1300.0,AllPub,192,1990,1990,2010
1469,158282.8389698638,,882,0,0,2,1Fam,TA,No,804.0,78.0,ALQ,Rec,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,NA,0,CBlock,1,Typ,525.0,2.0,TA,Fin,TA,Attchd,1970.0,882,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8400,Corner,70.0,Reg,0,20,RL,0.0,None,NA,0,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,882.0,AllPub,240,1970,1970,2010
1470,172790.73939838717,,1337,0,0,2,TwnhsE,TA,No,1051.0,0.0,GLQ,BLQ,1.0,0.0,Gd,354.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,NA,Fa,1,PConc,2,Typ,511.0,2.0,TA,Fin,TA,Attchd,1999.0,1337,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5858,FR2,26.0,IR1,0,120,RH,0.0,None,NA,0,6,NAmes,68,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1405.0,AllPub,203,1999,1999,2010
1471,130683.73075583171,,483,504,0,2,Twnhs,TA,No,156.0,0.0,Rec,Unf,0.0,0.0,TA,327.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,NA,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1971.0,987,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,504.0,BrkFace,NA,0,2,BrDale,0,5,6,Y,0,CompShg,Gable,Normal,COD,0,Pave,5,483.0,AllPub,275,1971,1971,2010
1472,131747.65450258815,,525,567,0,3,Twnhs,TA,No,300.0,0.0,Rec,Unf,0.0,0.0,TA,225.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NA,NA,0,CBlock,1,Typ,320.0,1.0,TA,Unf,TA,Detchd,1997.0,1092,1,GasA,TA,2Story,1,TA,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,492.0,BrkFace,NA,0,3,BrDale,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,525.0,AllPub,0,1971,1971,2010
1473,146724.06913037848,,855,601,0,3,Twnhs,TA,No,514.0,0.0,ALQ,Unf,0.0,0.0,TA,341.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Brk Cmn,NA,TA,1,CBlock,2,Typ,440.0,2.0,TA,Unf,TA,Attchd,1975.0,1456,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,2280,FR2,24.0,Reg,0,160,RL,0.0,None,NA,0,6,NPkVill,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,855.0,AllPub,173,1975,1975,2010
1474,126088.17259322555,,836,0,0,2,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,836.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Brk Cmn,NA,NA,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Attchd,1975.0,836,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,2280,FR2,24.0,Reg,0,120,RL,0.0,None,NA,0,6,NPkVill,30,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,836.0,AllPub,0,1975,1975,2010
1475,231322.0754387323,,1627,707,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1590.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,751.0,3.0,TA,Fin,TA,Attchd,2009.0,2334,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,12858,Inside,102.0,IR1,0,60,RL,162.0,Stone,NA,0,1,NridgHt,133,5,9,Y,0,CompShg,Gable,Partial,New,0,Pave,10,1590.0,AllPub,144,2009,2010,2010
1476,210600.80145804837,,1544,0,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1544.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,868.0,3.0,TA,RFn,TA,Attchd,2009.0,1544,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12883,Corner,94.0,IR1,0,20,RL,256.0,Stone,NA,0,6,NridgHt,35,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,7,1544.0,AllPub,0,2009,2010,2010
1477,218694.50048002167,,1698,0,0,3,1Fam,TA,No,110.0,0.0,GLQ,Unf,0.0,0.0,Ex,1588.0,Y,PosN,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,730.0,3.0,TA,Fin,TA,Attchd,2005.0,1698,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11520,Inside,90.0,Reg,0,20,RL,615.0,BrkFace,NA,0,6,NridgHt,74,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1698.0,AllPub,192,2005,2005,2010
1478,226034.82892835964,,1822,0,0,3,1Fam,TA,No,28.0,0.0,GLQ,Unf,0.0,0.0,Ex,1794.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,NA,Gd,1,PConc,2,Typ,678.0,3.0,TA,RFn,TA,Attchd,2005.0,1822,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,14122,Inside,79.0,IR1,0,20,RL,240.0,BrkFace,NA,0,2,NridgHt,119,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1822.0,AllPub,0,2005,2006,2010
1479,291629.7043228386,,2696,0,0,3,1Fam,TA,Gd,1373.0,0.0,GLQ,Unf,1.0,0.0,Ex,1473.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,NA,Gd,2,PConc,2,Typ,958.0,3.0,TA,Fin,TA,Attchd,2003.0,2696,1,GasA,Ex,1Story,1,Ex,HLS,Mod,14300,Inside,110.0,Reg,0,20,RL,1095.0,BrkFace,NA,0,6,NridgHt,150,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,10,2846.0,AllPub,220,2003,2004,2010
1480,237512.58635878848,,1687,563,0,3,1Fam,TA,Gd,578.0,0.0,GLQ,Unf,1.0,0.0,Gd,1093.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Ex,1,PConc,2,Typ,756.0,3.0,TA,Fin,TA,Attchd,2002.0,2250,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13650,Corner,105.0,Reg,0,60,RL,232.0,BrkFace,NA,0,6,NridgHt,130,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1671.0,AllPub,238,2002,2002,2010
1481,176555.9382236305,,1370,0,0,2,TwnhsE,TA,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1346.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2006.0,1370,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7132,Inside,41.0,IR1,0,120,RL,178.0,Stone,NA,0,4,NridgHt,49,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1370.0,AllPub,120,2006,2006,2010
1482,213534.00749753814,,1324,0,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1324.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,430.0,2.0,TA,Fin,TA,Attchd,2005.0,1324,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,18494,Corner,100.0,IR1,0,20,RL,0.0,None,NA,0,1,Gilbert,23,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1324.0,AllPub,36,2005,2005,2010
1483,148837.3978122137,,1145,0,0,2,TwnhsE,TA,Av,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1129.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,437.0,2.0,TA,Fin,TA,Attchd,2006.0,1145,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3203,Inside,43.0,Reg,0,120,RL,14.0,BrkFace,NA,0,1,Blmngtn,116,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1145.0,AllPub,100,2006,2006,2010
1484,176391.75460954432,,744,630,0,3,1Fam,TA,No,326.0,0.0,GLQ,Unf,1.0,0.0,Gd,58.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1374,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,13300,Inside,67.0,IR1,0,80,RL,0.0,None,NA,0,6,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,100,2004,2004,2010
1485,177078.91415207076,,847,886,0,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,847.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,433.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1733,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8577,Inside,63.0,IR1,0,60,RL,0.0,None,NA,0,4,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,847.0,AllPub,144,2004,2004,2010
1486,256560.1824452106,,1645,830,0,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1629.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,TA,1,PConc,2,Typ,962.0,3.0,TA,Fin,TA,Attchd,1998.0,2475,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,17433,CulDSac,60.0,IR2,0,60,RL,114.0,BrkFace,NA,0,1,NoRidge,172,5,8,Y,0,CompShg,Hip,Normal,WD,256,Pave,7,1629.0,AllPub,23,1998,1998,2010
1487,198458.6695322709,,1595,0,0,2,1Fam,TA,NA,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1595.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,880.0,3.0,TA,RFn,TA,Attchd,2005.0,1595,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8987,Inside,73.0,Reg,0,20,RL,226.0,BrkFace,NA,0,5,Somerst,0,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1595.0,AllPub,144,2005,2006,2010
1488,176900.9241208291,,1218,0,0,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1218.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,676.0,2.0,TA,RFn,TA,Attchd,2009.0,1218,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9215,Inside,92.0,Reg,0,20,FV,0.0,None,NA,0,4,Somerst,136,5,7,Y,0,CompShg,Hip,Partial,New,0,Pave,4,1218.0,AllPub,0,2009,2010,2010
1489,196474.77382122524,,1468,0,0,2,1Fam,TA,No,1414.0,0.0,GLQ,Unf,1.0,0.0,Ex,54.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,Gd,1,PConc,2,Typ,528.0,2.0,TA,Fin,TA,Attchd,2005.0,1468,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10440,Corner,84.0,Reg,0,20,FV,0.0,None,NA,0,5,Somerst,102,5,6,Y,0,CompShg,Gable,Normal,WD,216,Pave,6,1468.0,AllPub,0,2005,2005,2010
1490,190681.76404831978,,831,828,0,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,831.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NA,NA,0,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2004.0,1659,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11920,Inside,70.0,Reg,0,60,RL,122.0,BrkFace,NA,0,4,SawyerW,68,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,831.0,AllPub,144,2004,2004,2010
1491,159903.3955854736,,1012,0,0,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,N,Feedr,Norm,FuseA,80,Fa,TA,Wd Sdng,Wd Sdng,NA,NA,0,BrkTil,1,Typ,429.0,1.0,TA,Unf,TA,Detchd,1920.0,1012,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9800,Corner,70.0,Reg,0,30,RH,0.0,None,NA,0,4,SawyerW,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,816.0,AllPub,121,1920,1950,2010
1492,204759.1917314907,,1494,0,0,3,1Fam,TA,Gd,126.0,859.0,BLQ,GLQ,1.0,0.0,TA,223.0,Y,RRNe,Norm,SBrkr,186,Gd,TA,Plywood,Plywood,GdPrv,Fa,2,CBlock,2,Typ,461.0,2.0,TA,Fin,TA,Attchd,1974.0,1494,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,15410,CulDSac,39.0,IR1,0,20,RL,250.0,BrkCmn,NA,0,4,Sawyer,0,6,6,Y,0,CompShg,Hip,Abnorml,WD,0,Pave,7,1208.0,AllPub,296,1974,2002,2010
1493,224163.44304150352,,1251,1098,0,4,1Fam,TA,No,250.0,981.0,LwQ,GLQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,ImStucc,NA,TA,1,PConc,2,Typ,762.0,3.0,TA,RFn,TA,Attchd,1993.0,2349,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13143,Inside,85.0,IR1,0,60,RL,504.0,BrkFace,NA,0,6,NoRidge,130,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1231.0,AllPub,32,1993,1993,2010
1494,219301.2447402045,,1402,823,0,4,1Fam,TA,No,1129.0,0.0,GLQ,Unf,1.0,0.0,Gd,261.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,NA,TA,1,PConc,2,Typ,713.0,3.0,TA,RFn,TA,Attchd,1992.0,2225,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11134,Inside,88.0,Reg,0,60,RL,180.0,BrkFace,NA,0,6,NoRidge,30,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1390.0,AllPub,198,1992,1993,2010
